        sku,store_view_code,attribute_set,type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_skus,bundle_options,configurable_variations,configurable_variation_labels,associated_skus
G471-S-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,One-Step BrightGreen qRT-PCR-No Dye,,,,1,Taxable Goods,"Catalog, Search",115.00,30,one-step brightgreen qrt-pcr-no dye,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:MasterMix-S-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-13:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
G472-vin,,DNA Polymerases,bundle,Default Category,base,Safe-Green&trade; 2X PCR Taq MasterMix,,,,1,Taxable Goods,"Catalog, Search",60.00,30,safe-green&trade; 2x pcr taq mastermix,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G472-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G475-vin,,Real Time PCR,bundle,Default Category,base,Second Strand cDNA Synthesis Kit-dNTP based,,,,1,Taxable Goods,"Catalog, Search",360.00,30,second strand cdna synthesis kit-dntp based,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:E007-1:1:0:0:1:0:0;component1:G469-1:1:0:1:1:0:0;component2:E018-1:1:0:2:1:0:0;component3:RT-5A:1:0:3:1:0:0;component4:RT-12:1:0:4:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4,,,
G476-vin,,Real Time PCR,bundle,Default Category,base,Second-Strand cDNA Synthesis Kit-dNTP/dUTP based,,,,1,Taxable Goods,"Catalog, Search",455.00,30,second-strand cdna synthesis kit-dntp/dutp based,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:E007-1:1:0:0:1:0:0;component1:G469-1:1:0:1:1:0:0;component2:E018-1:1:0:2:1:0:0;component3:RT-14:1:0:3:1:0:0;component4:RT-12:1:0:4:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4,,,
G478-vin,,DNA Polymerases,bundle,Default Category,base,Safe-Green&trade; 2X PCR Bestaq&trade; MasterMix,,,,1,Taxable Goods,"Catalog, Search",135.00,30,safe-green&trade; 2x pcr bestaq&trade; mastermix,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G478-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G485-vin,,Real Time PCR,bundle,Default Category,base,5X All-In-One RT MasterMix,,,,1,Taxable Goods,"Catalog, Search",25.00,30,5x all-in-one rt mastermix,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G485-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
G486-vin,,Real Time PCR,bundle,Default Category,base,5X All-In-One RT MasterMix,,,,1,Taxable Goods,"Catalog, Search",85.00,30,5x all-in-one rt mastermix,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G486-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
G487-vin,,DNA RNA Cleaning,bundle,Default Category,base,G487name,,,,1,Taxable Goods,"Catalog, Search",99999,30,g487name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G487-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G488-vin,,Real Time PCR,bundle,Default Category,base,AccuRT Genomic DNA Removal Kit,,,,1,Taxable Goods,"Catalog, Search",35.00,30,accurt genomic dna removal kit,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G488-1:1:0:0:1:0:0;component1:G488-2:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
G489-vin,,DNA RNA Cleaning,bundle,Default Category,base,G489name,,,,1,Taxable Goods,"Catalog, Search",99999,30,g489name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G487-1:1:0:0:1:0:0;component1:G489-1:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
G490-vin,,Real Time PCR,bundle,Default Category,base,5X All-In-One RT MasterMix,,,,1,Taxable Goods,"Catalog, Search",140.00,30,5x all-in-one rt mastermix,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G490-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
G491-vin,,Real Time PCR,bundle,Default Category,base,OneScript&reg; cDNA Synthesis Kit (with AccuRT Genomic DNA Removal Kit),,,,1,Taxable Goods,"Catalog, Search",140.00,30,onescript&reg; cdna synthesis kit (with accurt genomic dna removal kit),,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G488-1:1:0:0:1:0:0;component1:G488-2:1:0:1:1:0:0;component2:RT-1B:1:0:2:1:0:0;component3:RT-3B:1:0:3:1:0:0;component4:RT-4B:1:0:4:1:0:0;component5:RT-5B:1:0:5:1:0:0;component6:RT-6B:1:0:6:1:0:0;component7:RT-7B:1:0:7:1:0:0;component8:RT-0:1:0:8:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7;component8:cname:checkbox:1:8,,,
G492-vin,,Real Time PCR,bundle,Default Category,base,5X All-In-One RT MasterMix (with AccuRT Genomic DNA Removal Kit),,,,1,Taxable Goods,"Catalog, Search",160.00,30,5x all-in-one rt mastermix (with accurt genomic dna removal kit),,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G488-1:1:0:0:1:0:0;component1:G488-2:1:0:1:1:0:0;component2:G490-1:1:0:2:1:0:0;component3:RT-0:1:0:3:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,,,
G493-P-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,One-Step TaqProbe qRT-PCR-ROX,,,,1,Taxable Goods,"Catalog, Search",115.00,30,one-step taqprobe qrt-pcr-rox,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G493-P-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-13:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
G493-PC-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,One-Step TaqProbe qRT-PCR-iCycler,,,,1,Taxable Goods,"Catalog, Search",115.00,30,one-step taqprobe qrt-pcr-icycler,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G493-PC-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-13:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
G493-PL-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,One-Step TaqProbe qRT-PCR-Low ROX,,,,1,Taxable Goods,"Catalog, Search",115.00,30,one-step taqprobe qrt-pcr-low rox,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G493-PL-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-13:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
G493-PS-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,One-Step TaqProbe qRT-PCR-No Dye,,,,1,Taxable Goods,"Catalog, Search",115.00,30,one-step taqprobe qrt-pcr-no dye,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G493-PS-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;component2:RT-13:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
G497-vin,,DNA Polymerases,bundle,Default Category,base,Kodaq 2X PCR MasterMix,,,,1,Taxable Goods,"Catalog, Search",115.00,30,kodaq 2x pcr mastermix,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G497-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G497-Dye-vin,,DNA Polymerases,bundle,Default Category,base,Kodaq 2X PCR MasterMix with dye,,,,1,Taxable Goods,"Catalog, Search",115.00,30,kodaq 2x pcr mastermix with dye,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G497-Dye-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G498-vin,,DNA Polymerases,bundle,Default Category,base,Kodaq DNA Polymerase,,,,1,Taxable Goods,"Catalog, Search",40.00,30,kodaq dna polymerase,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G498-1:1:0:0:1:0:0;component1:Part02:1:0:1:1:0:0;component2:Part06:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
G499-vin,,DNA Polymerases,bundle,Default Category,base,Kodaq DNA Polymerase,,,,1,Taxable Goods,"Catalog, Search",115.00,30,kodaq dna polymerase,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G499-1:1:0:0:1:0:0;component1:Part02:1:0:1:1:0:0;component2:Part06:1:0:2:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2,,,
G590-vin,,Real Time PCR,bundle,Default Category,base,5X All-In-One RT MasterMix,,,,1,Taxable Goods,"Catalog, Search",625.00,30,5x all-in-one rt mastermix,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G490-1:1:0:0:1:0:0;component1:RT-0:1:0:1:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1,,,
G627-vin,,Default,bundle,Default Category,base,circRNA cDNA Synthesis Kit,,,,1,Taxable Goods,"Catalog, Search",275.00,30,circrna cdna synthesis kit,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:E049-1:1:0:0:1:0:0;component1:E049-2:1:0:1:1:0:0;component2:RT-2A:1:0:2:1:0:0;component3:RT-4A:1:0:3:1:0:0;component4:RT-5A:1:0:4:1:0:0;component5:RT-6A:1:0:5:1:0:0;component6:RT-7A:1:0:6:1:0:0;component7:RT-0:1:0:7:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7,,,
G900-vin,,DNA Polymerases,bundle,Default Category,base,2X PCR Taq MasterMix,,,,1,Taxable Goods,"Catalog, Search",165.00,30,2x pcr taq mastermix,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G013-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G900-dye-vin,,DNA Polymerases,bundle,Default Category,base,2X PCR Taq MasterMix with dye,,,,1,Taxable Goods,"Catalog, Search",165.00,30,2x pcr taq mastermix with dye,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G013-Dye-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G901-vin,,DNA Polymerases,bundle,Default Category,base,2X PCR Taq Plus MasterMix,,,,1,Taxable Goods,"Catalog, Search",265.00,30,2x pcr taq plus mastermix,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G014-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G901-dye-vin,,DNA Polymerases,bundle,Default Category,base,2X PCR Taq Plus MasterMix with dye,,,,1,Taxable Goods,"Catalog, Search",265.00,30,2x pcr taq plus mastermix with dye,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G014-dye-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G902-vin,,miRNA Synthesis Kit,bundle,Default Category,base,G902name,,,,1,Taxable Goods,"Catalog, Search",99999,30,g902name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:E017-1A:1:0:0:1:0:0;component1:E017-2A:1:0:1:1:0:0;component2:E017-3AB:1:0:2:1:0:0;component3:E017-4A:1:0:3:1:0:0;component4:RT-1A:1:0:4:1:0:0;component5:RT-5A:1:0:5:1:0:0;component6:RT-7A:1:0:6:1:0:0;component7:RT-9A:1:0:7:1:0:0;component8:RT-0:1:0:8:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7;component8:cname:checkbox:1:8,,,
G903-vin,,miRNA Synthesis Kit,bundle,Default Category,base,G903name,,,,1,Taxable Goods,"Catalog, Search",99999,30,g903name,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:E017-1B:1:0:0:1:0:0;component1:E017-2B:1:0:1:1:0:0;component2:E017-3AB:1:0:2:1:0:0;component3:E017-4B:1:0:3:1:0:0;component4:RT-1B:1:0:4:1:0:0;component5:RT-5B:1:0:5:1:0:0;component6:RT-7B:1:0:6:1:0:0;component7:RT-9B:1:0:7:1:0:0;component8:RT-0:1:0:8:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7;component8:cname:checkbox:1:8,,,
G904-vin,,Real Time PCR,bundle,Default Category,base,Total-Transcriptome cDNA Synthesis Kit,,,,1,Taxable Goods,"Catalog, Search",185.00,30,total-transcriptome cdna synthesis kit,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:RT-2A:1:0:0:1:0:0;component1:RT-15A:1:0:1:1:0:0;component2:RT-4A:1:0:2:1:0:0;component3:RT-5A:1:0:3:1:0:0;component4:RT-6A:1:0:4:1:0:0;component5:RT-7A:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0;component7:RT-16A:1:0:7:1:0:0;component8:RT-17A:1:0:8:1:0:0;component9:RT-18A:1:0:9:1:0:0;component10:RT-19A:1:0:10:1:0:0;component11:E017-1A:1:0:11:1:0:0;component12:E017-2A:1:0:12:1:0:0;component13:E017-3AB:1:0:13:1:0:0;component14:E017-4A:1:0:14:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7;component8:cname:checkbox:1:8;component9:cname:checkbox:1:9;component10:cname:checkbox:1:10;component11:cname:checkbox:1:11;component12:cname:checkbox:1:12;component13:cname:checkbox:1:13;component14:cname:checkbox:1:14,,,
G905-vin,,Real Time PCR,bundle,Default Category,base,Total-Transcriptome cDNA Synthesis Kit,,,,1,Taxable Goods,"Catalog, Search",525.00,30,total-transcriptome cdna synthesis kit,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:RT-2B:1:0:0:1:0:0;component1:RT-15B:1:0:1:1:0:0;component2:RT-4B:1:0:2:1:0:0;component3:RT-5B:1:0:3:1:0:0;component4:RT-6B:1:0:4:1:0:0;component5:RT-7B:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0;component7:RT-16B:1:0:7:1:0:0;component8:RT-17B:1:0:8:1:0:0;component9:RT-18B:1:0:9:1:0:0;component10:RT-19B:1:0:10:1:0:0;component11:E017-1B:1:0:11:1:0:0;component12:E017-2B:1:0:12:1:0:0;component13:E017-3AB:1:0:13:1:0:0;component14:E017-4B:1:0:14:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6;component7:cname:checkbox:1:7;component8:cname:checkbox:1:8;component9:cname:checkbox:1:9;component10:cname:checkbox:1:10;component11:cname:checkbox:1:11;component12:cname:checkbox:1:12;component13:cname:checkbox:1:13;component14:cname:checkbox:1:14,,,
G906-vin,,DNA Polymerases,bundle,Default Category,base,2X PCR HotStart MasterMix,,,,1,Taxable Goods,"Catalog, Search",115.00,30,2x pcr hotstart mastermix,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G906-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G906-dye-vin,,DNA Polymerases,bundle,Default Category,base,2X PCR HotStart MasterMix with dye,,,,1,Taxable Goods,"Catalog, Search",115.00,30,2x pcr hotstart mastermix with dye,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G906-dye-1:1:0:0:1:0:0;,-*;component0:cname:checkbox:1:0,,,
G915-vin,,Real Time PCR,bundle,Default Category,base,ExCellenCT Lysis Kit,,,,1,Taxable Goods,"Catalog, Search",45.00,30,excellenct lysis kit,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3,,,
G916-vin,,Real Time PCR,bundle,Default Category,base,5X All-In-One RT MasterMix (with ExCellenCT Lysis Kit),,,,1,Taxable Goods,"Catalog, Search",170.00,30,5x all-in-one rt mastermix (with excellenct lysis kit),,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G490-1:1:0:0:1:0:0;component1:G915-1:1:0:1:1:0:0;component2:G915-2:1:0:2:1:0:0;component3:G915-3:1:0:3:1:0:0;component4:G915-4:1:0:4:1:0:0;component5:RT-0:1:0:5:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5,,,
G917-iC-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,ExCellenCT One-Step BrightGreen qRT-PCR-iCycler,,,,1,Taxable Goods,"Catalog, Search",135.00,30,excellenct one-step brightgreen qrt-pcr-icycler,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:Mastermix-iC-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,,,
G917-LR-vin,,Lyssa_Test_2_qpcr,bundle,Default Category,base,ExCellenCT One-Step BrightGreen qRT-PCR-Low ROX,,,,1,Taxable Goods,"Catalog, Search",135.00,30,excellenct one-step brightgreen qrt-pcr-low rox,,,,,,,,,,,,,,Block after Info Column,,,,Use config,,,,,,,,,,0,0,1,0,1,1,1,1,10000,1,1,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,dynamic,dynamic,Price range,dynamic,component0:G915-1:1:0:0:1:0:0;component1:G915-2:1:0:1:1:0:0;component2:G915-3:1:0:2:1:0:0;component3:G915-4:1:0:3:1:0:0;component4:Mastermix-LR-1:1:0:4:1:0:0;component5:RT-13:1:0:5:1:0:0;component6:RT-0:1:0:6:1:0:0;,-*;component0:cname:checkbox:1:0;component1:cname:checkbox:1:1;component2:cname:checkbox:1:2;component3:cname:checkbox:1:3;component4:cname:checkbox:1:4;component5:cname:checkbox:1:5;component6:cname:checkbox:1:6,,,
